YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,6410,0,3326,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W12,15660,0,15,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W12,3289,0,723,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,11375,0,16,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,2908,0,872,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,9046,0,3910,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,6555,0,843,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,20257,0,6780,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,15070,0,13,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,4435,0,38,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,2053,0,753,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W12,11671,0,68514,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,19715,0,48,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,23662,0,3805,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,61803,0,64030,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,5839,0,2272,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,17770,0,86,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,10624,0,7814,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,37485,0,134,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,29501,0,6077,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,72427,0,71844,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,545,0,222,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,699,0,665,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,1503,0,16,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,5076,0,3763,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,9146,0,37,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,2773,0,1165,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,7085,0,30,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,4723,0,3280,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,2502,0,876,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,3024,0,812,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,7373,0,5448,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,6553,0,12,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,9409,0,13,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,19159,0,2123,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,35482,0,14295,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,3753,0,23,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W13,18948,0,44287,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,1479,0,870,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W14,23022,0,5117,0,62400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,82292,0,79995,0,196560,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,67251,0,83,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,11295,0,42268,0,196560,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,4015,0,6252,0,62400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,20314,0,133,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,93587,0,122263,0,196560,AT,8901064,AT,ALL,COM,7358443
2021-W14,87565,0,216,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,27037,0,11369,0,62400,AT,8901064,AT,ALL,MOD,7358443
2021-W14,659,0,4544,0,196560,AT,8901064,AT,Age18_24,COM,696064
2021-W14,309,0,599,0,62400,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,1475,0,8,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,9846,0,82,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,2036,0,3492,0,62400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,4938,0,22472,0,196560,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,1649,0,2133,0,62400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,5541,0,14102,0,196560,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,8941,0,43,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,22528,0,15743,0,196560,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,6322,0,1950,0,62400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,25288,0,15,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,15439,0,2754,0,62400,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,45579,0,28701,0,196560,AT,8901064,AT,Age70_79,COM,769199
2021-W14,38472,0,29,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,3491,0,39,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W14,1261,0,413,0,62400,AT,8901064,AT,Age80+,MOD,474047
2021-W14,14185,0,35551,0,196560,AT,8901064,AT,Age80+,COM,474047
2021-W15,64697,0,75,0,26400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W15,120391,0,46628,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W15,10707,0,13853,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W15,4648,0,10577,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W15,26171,0,301,0,26400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W15,35903,0,17949,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W15,15355,0,24430,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W15,90868,0,376,0,26400,AT,8901064,AT,ALL,AZ,7358443
2021-W15,156294,0,64577,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W15,1412,0,76,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,1846,0,1290,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,317,0,1125,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W15,13377,0,121,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,16532,0,9016,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,2353,0,5248,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,11320,0,101,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,17201,0,7332,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,1952,0,4146,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,27004,0,41,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,51364,0,10780,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,5492,0,4179,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,35172,0,24,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,62012,0,24133,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,4976,0,6712,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,2521,0,10,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W15,239,0,2962,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W15,7015,0,11715,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,14747,0,27,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,4260,0,3716,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,49044,0,17480,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,2128,0,3031,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,27684,0,2546,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,7536,0,104,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,6388,0,6747,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W16,22283,0,131,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,76728,0,20026,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,1338,0,181,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,576,0,14,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,178,0,292,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,12912,0,1294,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,1126,0,1686,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,3584,0,55,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,3348,0,34,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,820,0,1044,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,13172,0,1052,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,10036,0,14,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,2592,0,700,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,26794,0,1707,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,1541,0,2088,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,20147,0,6143,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,4123,0,13,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,127,0,928,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W16,2103,0,9630,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,588,0,0,0,64800,AT,8901064,AT,Age80+,AZ,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19921,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6637,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26558,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3908,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2400,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2114,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3305,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14502,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7761,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18797,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71621,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,26047,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97668,,0,0,99060,BE,11522440,BE,ALL,COM,9202196
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1778,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,15067,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,9130,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,7194,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,10964,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,53463,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,30012,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W02,67656,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W03,406,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,51516,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,4000,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,64516,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,4406,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,116032,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,6548,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,241,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,38065,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2654,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,1105,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19132,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,378,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,11777,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,9411,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,30328,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,4312,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,71730,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,94,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,44302,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W04,19104,,18361,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,44329,,6234,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1483,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,63433,,24595,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,1654,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,4721,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,26251,,3686,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,975,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,415,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,12769,,2257,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,7027,,1989,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3857,,3060,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,8220,,13312,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,1621,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48970,,7312,0,,BE,11522440,BE,HCW,COM,
2021-W04,14463,,17283,0,,BE,11522440,BE,LTCF,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,10404,,68134,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,1256,,4,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,8305,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23542,,24553,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,9561,,9,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,33946,,92687,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,553,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,2051,,1620,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,5390,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,14289,,14151,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,7050,,8723,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,2362,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,1144,,1,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3998,,6823,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,2002,,10399,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,97,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,15,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4404,,50912,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,26314,,28319,0,,BE,11522440,BE,HCW,COM,
2021-W05,9231,,6,0,,BE,11522440,BE,HCW,MOD,
2021-W05,7632,,64368,0,,BE,11522440,BE,LTCF,COM,
2021-W05,330,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,5971,,50023,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,1417,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,7839,,7,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,302,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,16673,,61168,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,22644,,111191,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,9256,,10,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,305,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,427,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,1286,,6211,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,4697,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,9972,,35909,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,241,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,5356,,18345,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,2715,,3,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,2808,,11481,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,1228,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,1135,,9166,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,169,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,2028,,29376,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,20,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,8821,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W06,18612,,68172,0,,BE,11522440,BE,HCW,COM,
2021-W06,305,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,4032,,43019,0,,BE,11522440,BE,LTCF,COM,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,435,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,6547,,18835,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,234,,381,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,10155,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,30513,,43389,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,575,,3474,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,809,,3855,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,10160,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,37060,,62224,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,726,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,3151,,4608,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,36,,201,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,341,,2290,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,18824,,25739,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,198,,983,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,8490,,12503,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,2773,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,169,,357,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,4407,,6887,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,53,,24,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,1234,,3744,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,906,,8204,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,33770,,47946,0,,BE,11522440,BE,HCW,COM,
2021-W07,10159,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,687,,3768,0,,BE,11522440,BE,HCW,MOD,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,3290,,14278,0,,BE,11522440,BE,LTCF,COM,
2021-W07,122,,87,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,235,,185,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,8576,,10043,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,47,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,33994,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,45363,,23012,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,205,,1756,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,440,,1941,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,34041,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,53939,,33055,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,1860,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,10,,98,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,4427,,1991,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,23777,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,26873,,14053,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,119,,1175,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,8354,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,13980,,6815,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,76,,483,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,37,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,6299,,3911,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,84,,177,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,10,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,1397,,1945,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,880,,4187,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,47,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,248,,1906,0,,BE,11522440,BE,HCW,MOD,
2021-W08,34019,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,50275,,25723,0,,BE,11522440,BE,HCW,COM,
2021-W08,3664,,7332,0,,BE,11522440,BE,LTCF,COM,
2021-W08,192,,35,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,22,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,3176,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,2225,,1248,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,20477,,5477,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,60542,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,6743,,8053,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,44241,,16049,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,8968,,9301,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,64718,,21526,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,63718,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,593,,533,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,4606,,1168,0,,BE,11522440,BE,Age18_24,COM,930629
